#Version: 0.11
#Glossary type: Plant
#Source: fna_gloss_final_20130517 (merged from: fnagloss_fromHong_20130517125327, fna_glo)
#Finalized by: Dr. Hong Cui
#Date: 6/13/2014
#Reviewers: Heather Cole,Dr. Hong Cui,Stephanie Kha,Sonali Ranade,Jeff Saarela,Ishan Shah
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID","remarks"
"cotyliform","shape","0","fna_gloss_final_20130517","93da1201-5327-477d-b644-2d89190809cb","active"
"cotyloid","architecture","0","fna_gloss_final_20130517","b64fcf1a-a8ca-4fda-b810-69ea38155176","active"
"course","character","0","fna_gloss_final_20130517","11f31ee6-4793-4564-b060-dc52a16d6eab","active"
"craspedodromous","architecture","0","fna_gloss_final_20130517","ef408989-810c-438b-bc3e-c2bf0b58864b","active"
"crassate","architecture","0","fna_gloss_final_20130517","b4782601-55fc-4bb1-b08d-7e4ab710a560","active"
"crassinucellate","architecture","0","fna_gloss_final_20130517","a2ab892c-efdc-11e2-b45f-0026b9326338","active"
"crateriform","shape","0","fna_gloss_final_20130517","35665833-f618-47fd-a94a-47e4d9eed0bc","active"
"cream","coloration","0","fna_gloss_final_20130517","88670494-ce55-4c45-a3fd-b888eb3fa0ca","active"
"creamy","coloration","0","fna_gloss_final_20130517","af80209a-64c9-4cec-be6c-3a0a8dd637ec","active"
"creeping","growth_form","0","fna_gloss_final_20130517","e5de91d9-3f24-49c7-9760-4c2ce315bf5e","active"
"crena","structure","0","fna_gloss_final_20130517","db77338a-2f2c-40a0-9469-109e546eee77","active"
"crenae","structure","0","fna_gloss_final_20130517","a8d7667e-cdb7-44cc-8385-c82426a1decf","active"
"crenate","shape","0","fna_gloss_final_20130517","a52e3ac4-1c76-4273-9d12-f45c894db8ae","active"
"crenulate","shape","0","fna_gloss_final_20130517","f483d6a5-5146-40c3-9253-dd713e65759e","active"
"crenule","structure","0","fna_gloss_final_20130517","15679b4e-ce8e-4467-8c86-db58e5636798","active"
"crescent","shape","0","fna_gloss_final_20130517","a2191772-efdc-11e2-b45f-0026b9326338","active"
"crescent_shaped","shape","0","fna_gloss_final_20130517","c858f455-15f4-4461-b721-8a05368ea25e","active"
"crest","structure","0","fna_gloss_final_20130517","ad28c41b-7523-4532-ae98-67e04b7e2787","active"
"crested","shape","0","fna_gloss_final_20130517","7f420bf0-ff9a-4f36-b466-9d96f5b7722d","active"
"crestlike","shape","0","fna_gloss_final_20130517","a2196c04-efdc-11e2-b45f-0026b9326338","active"
"crimson","coloration","0","fna_gloss_final_20130517","14a78682-64c5-4464-8a56-6c701e6e8605","active"
"crinkled","shape","0","fna_gloss_final_20130517","a2abab78-efdc-11e2-b45f-0026b9326338","active"
"crinkly","relief","0","fna_gloss_final_20130517","a2f72454-efdc-11e2-b45f-0026b9326338","active"
"crinkly","shape","0","fna_gloss_final_20130517","a2198ef0-efdc-11e2-b45f-0026b9326338","active"
"crispate","shape","0","fna_gloss_final_20130517","0c429784-3243-482f-997e-19e337846e69","active"
"crisped","shape","0","fna_gloss_final_20130517","53ec1bb5-369c-452a-93a6-ebf50c764735","active"
"crista","structure","0","fna_gloss_final_20130517","8e225bce-5e37-42f6-8722-bcade51bfbfb","active"
"cristae","structure","0","fna_gloss_final_20130517","f4ddea67-1391-4348-8a64-60b2f61bd86e","active"
"cristate","shape","0","fna_gloss_final_20130517","3bd4df2b-4df2-4f4b-aede-f45180476c2e","active"
"crooked","course","0","fna_gloss_final_20130517","a2fb4e9e-efdc-11e2-b45f-0026b9326338","active"
"crooked","orientation","0","fna_gloss_final_20130517","0020f8e3-1432-41f4-98a4-9db28167a789","active"
"cross_fertilizing","reproduction","0","fna_gloss_final_20130517","ca179a83-40d5-4e76-9b2e-cbd496fef50a","active"
"cross_shaped","shape","0","fna_gloss_final_20130517","35a4933c-0bd7-4083-915e-30fea2d46dee","active"
"cross_vein","structure","0","fna_gloss_final_20130517","dba43715-e71f-4192-87a2-489f5b9b4c82","active"
"crowded","arrangement","0","fna_gloss_final_20130517","7aa7b0ca-e788-40f8-8385-24462f945cfe","active"
"crown_shaped","shape","0","fna_gloss_final_20130517","6e433a28-75c7-4733-9e7a-024630e63768","active"
"crozier","structure","0","fna_gloss_final_20130517","87e7efa9-89d7-4249-be74-bc22a0466a05","active"
"cruciate","architecture","0","fna_gloss_final_20130517","576d9828-7f46-49e6-93bb-90fdc32cdd0d","active"
"cruciate","shape","0","fna_gloss_final_20130517","2a03bc63-43a5-429a-aebb-709068a84005","active"
"cruciferous","architecture","0","fna_gloss_final_20130517","c4b0ef4a-6b51-49b4-ae46-907e29d9e2d1","active"
"crumbling","internal texture","0","fna_gloss_final_20130517","a2eb264a-efdc-11e2-b45f-0026b9326338","obsolete"
"crumbling","texture","0","fna_gloss_final_20130517","6d46780d-7485-4a65-a862-15478951bd81","active"
"crumpled","arrangement","0","fna_gloss_final_20130517","0299df48-20d4-474e-ad88-82685b477f74","active"
"crustaceous","texture","0","fna_gloss_final_20130517","895eb8e7-6306-4a97-b1e7-94671fadf288","active"
"crusty","texture","0","fna_gloss_final_20130517","8c01f5ea-e408-4ed0-86d8-77e8170e068f","active"
"cryptocotyloid","germination","0","fna_gloss_final_20130517","a2ea344c-efdc-11e2-b45f-0026b9326338","active"
"cuboid","shape","0","fna_gloss_final_20130517","80ae70e8-c42d-4e72-93b4-b285bf80a171","active"
"cucullate","shape","0","fna_gloss_final_20130517","2b19be88-a69e-4707-b2e1-f292476f0436","active"
"cuculli","structure","0","fna_gloss_final_20130517","6b488140-511f-4f62-b1a3-23de61f2bf50","active"
"cuculliform","shape","0","fna_gloss_final_20130517","b5d3465e-0e94-4ff2-a3b4-69f7c6419c75","active"
"cucullus","structure","0","fna_gloss_final_20130517","f5c6ef0a-dca6-4621-bedd-de21ea9566c6","active"
"culm","structure","0","fna_gloss_final_20130517","6722c7a1-1fc7-4640-b9e7-c8e5c6699ef0","active"
"cuneate","shape","0","fna_gloss_final_20130517","8ac59bd1-5b77-48d2-987a-40446a0b8c26","active"
"cuniculate","shape","0","fna_gloss_final_20130517","ee33e6bf-cb34-47da-a33c-7ecc97b2b793","active"
"cuplike","shape","0","fna_gloss_final_20130517","49d6939d-11b7-4bd4-b9ed-72d2dbb333f6","active"
"cup_shaped","shape","0","fna_gloss_final_20130517","bf3db92c-b31d-48a2-8fd9-507f49c79e91","active"
"cupulate","shape","0","fna_gloss_final_20130517","624655b5-96dc-4f29-8770-82132a3626e9","active"
"cupule","structure","0","fna_gloss_final_20130517","08f87f27-8306-4eea-91cc-ef8a4ae64882","active"
"curled","shape","0","fna_gloss_final_20130517","6e704734-3c75-46b0-9ef8-76302a5e2766","active"
"curling","course","0","fna_gloss_final_20130517","a21afa2e-efdc-11e2-b45f-0026b9326338","active"
"curly","shape","0","fna_gloss_final_20130517","1463be52-8d62-4637-b01d-02f76ecc35ac","active"
"curved","course","0","fna_gloss_final_20130517","4f80c070-2f41-4767-8b4b-0636331cded8","active"
"curving","course","0","fna_gloss_final_20130517","daf17435-d558-42b0-98c2-b89fee9c4261","active"
"cushionlike","shape","0","fna_gloss_final_20130517","a21b29a4-efdc-11e2-b45f-0026b9326338","active"
"cushion_shaped","shape","0","fna_gloss_final_20130517","37e00d46-0072-48df-8489-0cd7c8ccebe1","active"
"cuspidate","shape","0","fna_gloss_final_20130517","b2ceffb1-6ff0-4791-8f8d-7f67c32b0ecc","active"
"cut","shape","0","fna_gloss_final_20130517","ea45c479-217f-4459-9bd8-29c25b9e0b35","active"
"cyan","coloration","0","fna_gloss_final_20130517","c609dbdd-6280-4375-89e7-f96ba23a432e","active"
"cyanic","coloration","0","fna_gloss_final_20130517","98c0ebd9-1f40-4e78-8117-29963d3a13ed","active"
"cyathia","structure","0","fna_gloss_final_20130517","805a5ca4-7ec1-48cc-a1ac-5cb20a1c25c2","active"
"cyathiate","architecture","0","fna_gloss_final_20130517","362acdbf-7d22-479b-a17f-623612852c56","active"
"cyathiform","shape","0","fna_gloss_final_20130517","772baa90-8fac-4890-9153-4fbbfff296b2","active"
"cyathium","structure","0","fna_gloss_final_20130517","faf9253b-7097-4172-89a9-9470452bbd95","active"
"cycle","structure","0","fna_gloss_final_20130517","d42df0a9-60f4-4c24-9c0b-ba815272f2fe","active"
"cyclic","arrangement","0","fna_gloss_final_20130517","2e95cc95-0c52-428c-8aad-ce789b6b1924","active"
"cylinders","shape","0","fna_gloss_final_20130517","a21bb608-efdc-11e2-b45f-0026b9326338","active"
"cylindric","shape","0","fna_gloss_final_20130517","799b7ca3-9cbd-411e-b660-52c9d8909f0a","active"
"cylindrical","shape","0","fna_gloss_final_20130517","44457924-a51d-4933-9196-2d3b2a3241d6","active"
"cylindro","shape","0","fna_gloss_final_20130517","111451a7-247f-466f-a872-b23b53dee290","active"
"cylindroid","shape","0","fna_gloss_final_20130517","a21bf474-efdc-11e2-b45f-0026b9326338","active"
"cymbiform","shape","0","fna_gloss_final_20130517","edd65c14-893a-4f3e-9a04-3435e085fd4d","active"
"cyme","structure","0","fna_gloss_final_20130517","0ccc3cd5-6d21-4420-b4c5-093e3e9f29aa","active"
"cyme_like","architecture","0","fna_gloss_final_20130517","9cb4a80d-7a9e-494c-88b5-b77145b91fd8","active"
"cymiform","architecture","0","fna_gloss_final_20130517","6025d182-2820-4d41-ba02-8f198aa5871f","active"
"cymose","architecture","0","fna_gloss_final_20130517","5ea5c084-2338-4cb5-a178-d3d3012e1f62","active"
"cymule","structure","0","fna_gloss_final_20130517","315d7cee-9b82-4c2f-b5d3-ea14760c7ca8","active"
"cymulose","architecture","0","fna_gloss_final_20130517","85bbe709-0311-44d0-b31c-a1ee20fbf8f1","active"
"cypsela","structure","0","fna_gloss_final_20130517","6bfc8894-5a1e-4b41-bf4f-7f945658ca7f","active"
"cypselae","structure","0","fna_gloss_final_20130517","b15611f1-7317-4598-b03c-d265b2437d06","active"
"daggerlike","shape","0","fna_gloss_final_20130517","a21c728c-efdc-11e2-b45f-0026b9326338","active"
"dark","coloration","0","fna_gloss_final_20130517","73ee43c3-e2ce-4d8d-bb70-f952512f60f3","active"
"darkened","coloration","0","fna_gloss_final_20130517","f9e37c80-d2b0-4bd0-8762-adc731acee03","active"
"darkening","coloration","0","fna_gloss_final_20130517","a21ce140-efdc-11e2-b45f-0026b9326338","active"
"darker","coloration","0","fna_gloss_final_20130517","e1e82a56-044c-462c-997f-03ee5ad91406","active"
"darker_pink","coloration","0","fna_gloss_final_20130517","a21d1fb6-efdc-11e2-b45f-0026b9326338","active"
"darkest","coloration","0","fna_gloss_final_20130517","a21d3f00-efdc-11e2-b45f-0026b9326338","active"
"dark_pink","coloration","0","fna_gloss_final_20130517","a21ca054-efdc-11e2-b45f-0026b9326338","active"
"day_blooming","duration","0","fna_gloss_final_20130517","51fa83a1-3f19-4835-91e9-fa3ab23634e0","active"
"dead","life_cycle","0","fna_gloss_final_20130517","a2b29af0-efdc-11e2-b45f-0026b9326338","active"
"deciduous","duration","0","fna_gloss_final_20130517","00a91eab-99e6-4fdc-a514-c8ce516b9f26","active"
"declinate","orientation","0","fna_gloss_final_20130517","a30015c5-abf2-4486-9a62-4086b2f8676f","active"
"declined","orientation","0","fna_gloss_final_20130517","b481a75a-96a6-4da6-b956-c6a2c61b6f0d","active"
"decompound","architecture","0","fna_gloss_final_20130517","4144bff1-88f5-469c-a4b2-9c11b86759f6","active"
"decreasing","quantity","0","fna_gloss_final_20130517","98e18f47-9323-4877-b8b9-1f73d3b55580","active"
"decreasing","size","0","fna_gloss_final_20130517","a2fbbba4-efdc-11e2-b45f-0026b9326338","active"
"decumbent","orientation","0","fna_gloss_final_20130517","72e611bb-8323-4946-804b-6a0990ac5126","active"
"decurrent","shape","0","fna_gloss_final_20130517","bedc0301-55bb-41d3-abe6-c9d8a1bf1eb2","active"
"decurved","orientation","0","fna_gloss_final_20130517","54f8b355-b741-4fd7-ab8e-0596e1616fe5","active"
"decussate","arrangement","0","fna_gloss_final_20130517","7d64473c-1895-4116-b0cb-b9e24f8239b8","active"
"deep","depth","0","fna_gloss_final_20130517","c6722e20-752f-4cc7-8467-851d334351c8","active"
"deepening","coloration","0","fna_gloss_final_20130517","a2abf038-efdc-11e2-b45f-0026b9326338","active"
"defined","prominence","0","fna_gloss_final_20130517","a21dfea4-efdc-11e2-b45f-0026b9326338","active"
"deflexed","orientation","0","fna_gloss_final_20130517","a9b413fe-856d-4c36-aaf9-3d7f4833efc7","active"
"dehiscence","character","0","fna_gloss_final_20130517","27eb88fb-659b-451c-a4e5-8fb4f24106e1","active"
"dehiscent","dehiscence","0","fna_gloss_final_20130517","52a4fa6d-7254-44a4-b92b-e4c473ca92e5","active"
"dehiscing","dehiscence","0","fna_gloss_final_20130517","a21e2140-efdc-11e2-b45f-0026b9326338","active"
"delicate","fragility","0","fna_gloss_final_20130517","24996c25-9334-47d9-b101-95fcbe1b86a7","active"
"deliquescent","architecture","0","fna_gloss_final_20130517","0d944b90-a598-4e7b-8892-9bef42968a3b","active"
"deliquescent","texture","0","fna_gloss_final_20130517","a21e6a9c-efdc-11e2-b45f-0026b9326338","active"
"deltate","shape","0","fna_gloss_final_20130517","c9c83879-d561-447c-a3c6-3cdd37002f13","active"
"deltoid","shape","0","fna_gloss_final_20130517","177ec815-0720-4eef-a743-3483c277104c","active"
"dendritic","architecture","0","fna_gloss_final_20130517","f8877da9-ec90-4e0f-a7c3-6d67920a6571","active"
"dens","structure","0","fna_gloss_final_20130517","9a164638-c944-47b1-87f0-b316c0c14120","active"
"dense","density","0","fna_gloss_final_20130517","8e222c76-d14f-4016-868e-f09bc8814fc1","active"
"densest","density","0","fna_gloss_final_20130517","a21ed374-efdc-11e2-b45f-0026b9326338","active"
"dentate","shape","0","fna_gloss_final_20130517","894a57fc-d973-4554-8a63-12d1ef56733c","active"
"dentes","structure","0","fna_gloss_final_20130517","96b098d5-4afe-46e1-9293-e3565aad9c3d","active"
"denticulate","shape","0","fna_gloss_final_20130517","973a1adf-3f47-41c0-ad9c-029826f44478","active"
"depressed","shape","0","fna_gloss_final_20130517","eec3dba3-b0af-4fd6-b8ca-9c660864d03f","active"
"depressed_spheric","shape","0","fna_gloss_final_20130517","a21f1514-efdc-11e2-b45f-0026b9326338","active"
"derivation","character","0","fna_gloss_final_20130517","d72093d2-8ecb-43cb-b946-e419b0d9120e","active"
"descend","orientation","0","fna_gloss_final_20130517","a21f3472-efdc-11e2-b45f-0026b9326338","active"
"descending","orientation","0","fna_gloss_final_20130517","8c49fdfb-7604-4959-a552-62731e173f98","active"
"desiccated","condition","0","fna_gloss_final_20130517","a21f6dde-efdc-11e2-b45f-0026b9326338","active"
"detachable","fragility","0","fna_gloss_final_20130517","a2ac328c-efdc-11e2-b45f-0026b9326338","active"
"detached","fusion","0","fna_gloss_final_20130517","a21f8e5e-efdc-11e2-b45f-0026b9326338","active"
"determinate","development","0","fna_gloss_final_20130517","fd451ef8-7bd5-42f9-8e68-63bd985e6eb9","active"
"developed","development","0","fna_gloss_final_20130517","a323eb2b-846e-48ef-b2b0-244a8f046b83","active"
"developing","development","0","fna_gloss_final_20130517","a2ac6aea-efdc-11e2-b45f-0026b9326338","active"
"development","character","0","fna_gloss_final_20130517","9b3936ac-d435-4743-943d-9ff9bf8b31ac","active"
"dextrorse","orientation","0","fna_gloss_final_20130517","19ad3051-5111-47d8-a194-71036e24ad3b","active"
"diacytic","architecture","0","fna_gloss_final_20130517","f1a0eaae-5e32-4cf0-98c1-e1106bc34101","active"
"diagonal","position","0","fna_gloss_final_20130517","a21ff31c-efdc-11e2-b45f-0026b9326338","active"
"dialypetalous","architecture","0","fna_gloss_final_20130517","60593652-89e3-4a1d-af42-b71a228d6f11","active"
"dialysepalous","architecture","0","fna_gloss_final_20130517","348fd30a-2629-4564-8ef0-f8c8e5951f58","active"
"diam","character","0","fna_gloss_final_20130517","a2b64fa6-efdc-11e2-b45f-0026b9326338","active"
"diameter","character","0","fna_gloss_final_20130517","fe6eb7fc-2d53-4476-8cb6-24a181735458","active"
"diameters","character","0","fna_gloss_final_20130517","a2e8206c-efdc-11e2-b45f-0026b9326338","active"
"diamond_shaped","shape","0","fna_gloss_final_20130517","d4542699-9e62-4676-833a-f88512a84cac","active"
"diaphragmed","architecture","0","fna_gloss_final_20130517","1f50a76d-733d-4da9-9816-1cb6e74fcbca","active"
"dichasia","structure","0","fna_gloss_final_20130517","a10794b5-f1a8-4de4-9a1f-97fb4ef5f204","active"
"dichasiate","architecture","0","fna_gloss_final_20130517","e735e66f-cf60-4fdf-99dd-3ca7f3427dd2","active"
"dichasiform","arrangement","0","fna_gloss_final_20130517","75ca9f22-44d1-4377-829c-4ec82df9131c","active"
"dichasiiform","architecture","0","fna_gloss_final_20130517","51b59a2e-7eee-4d42-90eb-e847684625b3","active"
"dichasium","structure","0","fna_gloss_final_20130517","8b934c22-cad0-46b2-b79b-4394fb7c6673","active"
"dichasium_like","architecture","0","fna_gloss_final_20130517","a66113b5-d8f6-483c-aa72-9be2e8dc57f7","active"
"dichlamydeous","architecture","0","fna_gloss_final_20130517","fbdf943c-e7d7-4e2a-ba6b-549a71576afc","active"
"dichogamous","maturation","0","fna_gloss_final_20130517","9c23f255-2fff-44fa-b295-71fa4eeee358","active"
"dichotomous","architecture","0","fna_gloss_final_20130517","7e6e0ebd-ba27-407f-a3c8-6a8a2c9878c1","active"
"diclesia","structure","0","fna_gloss_final_20130517","f1b9229b-956e-4df1-a0ac-399b813bc534","active"
"diclesium","structure","0","fna_gloss_final_20130517","6ea25ab3-8a28-459d-9a97-26c849c31c1c","active"
"diclinous","reproduction","0","fna_gloss_final_20130517","22e74f98-23b6-4d85-a000-f26a3c412e05","active"
"dicotyledonous","reproduction","0","fna_gloss_final_20130517","a2aca3d4-efdc-11e2-b45f-0026b9326338","active"
"didynamous","architecture","0","fna_gloss_final_20130517","60b716f2-9572-4c5f-a47e-51369fac57a1","active"
"differentiated","variability","0","fna_gloss_final_20130517","3198445a-fe17-4630-ac3c-723936cd63b1","active"
"diffuse","density","0","fna_gloss_final_20130517","a220f0e6-efdc-11e2-b45f-0026b9326338","active"
"diffuse root","structure","0","fna_gloss_final_20130517","95a6483a-c35d-4732-917a-82fed0a483dd","active"
"diffuse_porous","architecture","0","fna_gloss_final_20130517","b912522c-b3d1-408e-b7c3-52f1d1182488","active"
"diffuse_rooted","architecture","0","fna_gloss_final_20130517","0eef56aa-14f0-48a6-9528-9ae4182e053f","active"
"digamous","reproduction","0","fna_gloss_final_20130517","0a6083bd-b8ae-48c9-af77-8868c4e7c89e","active"
"digitate","architecture","0","fna_gloss_final_20130517","7e90c0c8-5463-4ae6-b039-d82f64e86f25","active"
"dilate","shape","0","fna_gloss_final_20130517","6853d2f8-39b0-4e94-b874-6a09df990ce8","active"
"dilated","shape","0","fna_gloss_final_20130517","3bf633ca-1889-4763-bfc7-40275ef23638","active"
"dimension","character","0","fna_gloss_final_20130517","a2e85f0a-efdc-11e2-b45f-0026b9326338","active"
"dimidiate","shape","0","fna_gloss_final_20130517","f4aa5710-8db1-42a9-b5b1-a09cc6b38569","active"
"diminished","size","0","fna_gloss_final_20130517","ed49f206-0721-4b7e-9d9d-34aae50185fc","active"
"diminishing","size","0","fna_gloss_final_20130517","4f6589f8-f9bc-429c-af45-136bbdaf7713","active"
"dimorphic","architecture","0","fna_gloss_final_20130517","6c8f1bf9-79ef-4bdc-aa4c-99185f572737","active"
"dingy","coloration","0","fna_gloss_final_20130517","5dfb0eff-a1e7-4aa6-b9bf-013b7859a5e2","active"
"dioecious","reproduction","0","fna_gloss_final_20130517","11642198-5ce5-494e-9acf-012b88866861","active"
"dioecous","reproduction","0","fna_gloss_final_20130517","a221735e-efdc-11e2-b45f-0026b9326338","active"
"diplecolobal","arrangement","0","fna_gloss_final_20130517","a2219a1e-efdc-11e2-b45f-0026b9326338","active"
"diplostemonous","architecture","0","fna_gloss_final_20130517","f72d7549-c698-4288-81a5-270cf2e8409a","active"
"diplotegia","structure","0","fna_gloss_final_20130517","f6900203-e2b1-4a60-8ac8-e740dda1e569","active"
