#Version: 0.1
#Glossary type: Porifera
#Source: http://purl.obolibrary.org/obo/poro.owl
#Finalized by: Elvis Wu
#Date: 7/07/2014
#Reviewers: Elvis Wu
#Source producer: Extracted from Porifera Ontology

"term","category","hasSyn","sourceDataset","termID"
"fuchsinophilic_cell","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000327"
"apopylar_cell","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000140"
"flagellated_cell","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000914"
"flagellated_endopinacocyte","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000933"
"choanocyte","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000003"
"collar_body","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000221"
"carrier_cell","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000185"
"flagellated_exopinacocyte","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000934"
"tract_cell","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000932"
"central_cell","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000189"
"crypt_cell","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000931"
"globoferous_cell","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000331"
"pinacocyte","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000023"
"exopinacocyte","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000300"
"flagellated_exopinacocyte","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000934"
"basopinacocyte","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000168"
"endopinacocyte","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000285"
"flagellated_endopinacocyte","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000933"
"prosopinacocyte","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000481"
"apopinacocyte","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000137"
"spherulous_cell","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000544"
"porocyte","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000044"
"rhabdiferous_cell","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000007"
"actinocyte","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000107"
"glycocyte","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000334"
"bacteriocyte","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000162"
"pocket_cell","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000465"
"canal","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000039"
"choanocyte_chamber","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000025"
"aphodal","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000133"
"choanocyte-lined_filter_chamber","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000937"
"choanocyte-lined_radial_canal","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000936"
"eurypylous","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000296"
"diplodal","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000269"
"aporhysis","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000142"
"flagellated_canal","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000041"
"diarhysis","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000260"
"epirhysis","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000291"
"inhalant_canal","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000355"
"vestibule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000631"
"prosochete","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000479"
"prosodus","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000480"
"exhalant_canal","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000298"
"aphodus","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000134"
"apochete","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000136"
"amararhysis","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000111"
"multi-cellular_organism","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/CARO_0000012"
"larva","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/UBERON_0002548"
"sponge_larva","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000926"
"amphiblastula","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000115"
"coeloblastula","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000218"
"cinctoblastula","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000205"
"parenchymella","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000446"
"trichimella","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000604"
"sponge","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000001"
"asconoid_sponge","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000026"
"syconoid_sponge","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000027"
"leuconoid_sponge","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000028"
"portion_of_tissue","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/CARO_0000043"
"body_layer","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000700"
"pinacoderm","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000043"
"choanoderm","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000200"
"mesohyl","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000002"
"crypt_tissue","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000242"
"trabecular_tissue","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000597"
"ala","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000109"
"ray_axis","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000909"
"optic_axis","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000423"
"acellular_anatomical_structure","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/CARO_0000040"
"pith","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000456"
"substrate","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000922"
"agglutinated_support","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000108"
"encrusted_substrate","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000283"
"collagen_fibril","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000904"
"fiber","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000305"
"compound_fiber","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000227"
"secondary_fiber","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000523"
"laminated_fiber","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000368"
"tertiary_fiber","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000584"
"paucispicular_fiber","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000447"
"cored_fiber","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000233"
"pithed_fiber","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000457"
"homogeneous_fiber","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000347"
"primary_fiber","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000474"
"multispicular_fiber","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000414"
"gemmule_coat","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000928"
"spine","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0002004"
"collagen_fascicle","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000220"
"mesolamella","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000393"
"trab","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000034"
"calcium_carbonate_exoskeleton","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000033"
"spicule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000017"
"triaxone","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000602"
"triactine","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000600"
"pseudosagittal_spicule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000490"
"triod","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000610"
"tripod","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000611"
"calcareous_tripod","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000178"
"triactin","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000599"
"tauactin","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000583"
"diapason","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000259"
"entrapped_spicules","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000288"
"pentactin","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000449"
"pinnule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000957"
"flexuous_spicule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000317"
"verticillate","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000629"
"calcareous_spicule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000030"
"parasagittal_spicule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000442"
"spongin_spicule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000032"
"subatrial_spicule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000568"
"siliceous_spicule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000031"
"hexactin","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000341"
"stauractin","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000554"
"discohexactin","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000273"
"codonhexactin","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000217"
"lychnisc","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000384"
"sphaerohexactin_(sphaerohexact)","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000539"
"subcortical_spicule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000569"
"pseudosagittal_spicule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000490"
"tetractine","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000587"
"triaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000601"
"anatriaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000120"
"centrotriaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000190"
"amphitriaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000117"
"plagiotriaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000459"
"dichotriaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000261"
"protriaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000487"
"mesotriaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000394"
"orthotriaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000426"
"trichotriaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000606"
"phyllotriaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000450"
"diaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000257"
"chiactine","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000193"
"tetractin","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000586"
"monaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000411"
"tangential_spicule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000582"
"gastralia","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000329"
"hypogastralia","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000351"
"autogastralia","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000158"
"sceptrule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000518"
"clavule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000214"
"scopule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000522"
"sarule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000515"
"octactin","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000418"
"centrotylote","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000191"
"megasclere","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000098"
"triaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000601"
"anatriaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000120"
"centrotriaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000190"
"amphitriaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000117"
"plagiotriaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000459"
"dichotriaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000261"
"protriaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000487"
"mesotriaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000394"
"orthotriaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000426"
"trichotriaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000606"
"phyllotriaene","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000450"
"desma","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000253"
"dendroclone","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000250"
"chiastoclone","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000194"
"anaxial_desma","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000121"
"sphaeroclone","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000538"
"dicranoclone","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000262"
"megarhizoclone","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000391"
"astroclone","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000152"
"epirhabd","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000290"
"monaxial_desma","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000947"
"rhizoclone","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000506"
"heloclone","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000339"
"tetraclone","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000585"
"amphitrider","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000118"
"mesotrider","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000395"
"trider","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000609"
"megaclone","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000390"
"primary_spicule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000476"
"polytylote_megasclere","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000467"
"unequal_megasclere","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000622"
"asymmetric_megasclere","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000154"
"symmetrical_megasclere","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000577"
"conical_megasclere","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000230"
"accessory_spicule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000103"
"stepped_megasclere","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000556"
"acerate_spicule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000105"
"mucronate_megasclere","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000413"
"cladotylote","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000208"
"equal_megasclere","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000293"
"diactin","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000255"
"tignule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000593"
"orthodiactin","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000424"
"rhabdodiactin","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000502"
"diactine","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000256"
"tylote","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000620"
"tornote","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000594"
"ambucinate","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000112"
"uncinate","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000621"
"oxea","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000431"
"strongyloxea","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000566"
"needle-like_biradiate","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000415"
"strongyle","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000565"
"microdiactin_spicule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000400"
"diod_spicule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000267"
"blunt_megasclere","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000172"
"echinating_spicule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000278"
"monaxon","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000412"
"monact","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0002043"
"style","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000567"
"exotyle","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000301"
"acanthostyle","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0002002"
"verticillated_acanthostyle","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0002005"
"tylostyle","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000619"
"subtylostyle","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000573"
"rhabdostyle","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000504"
"trichox","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000607"
"fusiform_spicule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000328"
"pleuralia","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000462"
"microsclere","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000097"
"aster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000902"
"truncaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000613"
"streptaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000562"
"plesiaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000461"
"strongylaster_(=_chiaster)","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000564"
"tylaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000617"
"didiscorhabd","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000265"
"aspidaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000150"
"croca","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000241"
"tetradisc","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000588"
"scale","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000516"
"amphiaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000114"
"sigmaspire","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000530"
"sterraster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000557"
"amphidisc","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000116"
"mesamphidisc","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000944"
"macramphidisc","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000943"
"micramphidisc","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000945"
"octaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000419"
"discoctaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000272"
"forceps","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000322"
"chiastosigma","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000195"
"chela","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000192"
"cleistochela","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000215"
"tridentate_chela","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000608"
"anisochela","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000126"
"thaumatochela","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000590"
"anisochela_I","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0002027"
"anisochela_II","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0002028"
"bipocillum","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000169"
"palmate_chela","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000437"
"isochela","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000363"
"sphaerancora","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000537"
"dischela","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000271"
"placochela","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000458"
"tetrapocillum","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000589"
"arcuate_chela","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000146"
"canonochela","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000184"
"anchorate_chela","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000123"
"spatuliferous-anchorate_chela","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000535"
"unguiferous-anchorate_chela","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000623"
"hexaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000343"
"hemioxyhexaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000340"
"aspidoplumicome","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000151"
"discohexaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000274"
"floricome","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000318"
"lophocome_(=_lophodiscohexaster)","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000382"
"spirodiscohexaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000550"
"stauraster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000555"
"sigmatocome","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000531"
"onychaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000422"
"calycocome","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000181"
"graphicome","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000335"
"trichaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000603"
"sphaerohexaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000540"
"drepanocome","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000277"
"diplaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000268"
"birotula","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000170"
"sanidaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000514"
"discorhabd","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000275"
"microstrongyle","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000954"
"metaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000396"
"fibule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000307"
"toxa","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000596"
"clavidisc_microsclere","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000213"
"thraustoxa","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000592"
"raphide","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000494"
"microrhabd","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000407"
"microholactin","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000404"
"diancistra","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000258"
"spiraster_(=_spinispira)","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000549"
"selenaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000525"
"microhexactin","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000403"
"hexadisc","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000342"
"onychaete","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000421"
"sigma","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000529"
"cyrtancistra","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000246"
"euaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000295"
"anthaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000130"
"spheraster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000541"
"spheroxyaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000542"
"oxyaster","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000433"
"sagittal_spicule","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000513"
"diapason","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000259"
"hispidation","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000346"
"pappocome","structure","0","OBO_PORO","http://purl.obolibrary.org/obo/PORO_0000441"
